labid,age,error,depth,cc
Core top,0,20,118,0
UCIAMS-112171,2190,20,296.5,1
UCIAMS-112172,2180,20,310.5,1
AA-84886,2366,42,392,1
UCIAMS-112173,2595,25,526.5,1
AA-84885,2698,70,570.5,1
