labID,	age,	error,	depth,	cc
Core top,	-16,	1,	0,	0
Biostratigraphic_ pollen,	70,	30,	35,	0
Biostratigraphic_ pollen,	1930,	200,	80,	0
Biostratigraphic_ pollen,	4000,	500,	200,	0
