depth	min	max	median	mean
625	6949	8775	7994	7962
645	7222	8924	8196	8168
665	7503	9079	8406	8380
685	7778	9214	8607	8578
705	8034	9371	8798	8774
725	8324	9502	8997	8974
745	8627	9635	9186	9174
765	8788	9822	9346	9334
785	8977	9974	9510	9501
795	9069	10034	9595	9585
805	9141	10131	9682	9668
815	9250	10195	9761	9750
825	9335	10282	9845	9832
835	9450	10339	9923	9914
845	9541	10420	10004	9996
855	9611	10503	10078	10074
865	9658	10632	10153	10151
875	9740	10710	10231	10229
885	9794	10813	10305	10308
905	9939	10980	10459	10457
915	10026	11035	10534	10532
925	10092	11128	10611	10606
935	10169	11199	10683	10682
945	10229	11297	10758	10757
955	10314	11356	10835	10834
975	10457	11509	10987	10985
995	10613	11657	11138	11136
1015	10786	11797	11288	11290
1035	10967	11930	11441	11442
1055	11141	12057	11588	11592
1065	11221	12141	11664	11667
1075	11308	12225	11750	11753
1095	11444	12432	11914	11921
1115	11591	12628	12077	12086
1135	11746	12809	12242	12251
1145	11805	12902	12327	12333
1155	11898	12976	12412	12418
1165	11968	13089	12501	12503
1175	12073	13168	12580	12588
1185	12145	13264	12666	12672
1195	12258	13336	12740	12756
1205	12339	13420	12823	12839
1210	12396	13457	12867	12885
1215	12443	13500	12915	12931
1225	12513	13627	13006	13024
1235	12605	13765	13107	13126
1245	12661	13943	13204	13228
1255	12752	14060	13301	13329
1265	12801	14221	13398	13431
1270	12851	14274	13450	13482
1285	12942	14502	13602	13636
