depth	min	max	median	mean
868	3910	5133	4410	4441
888	4214	5729	5101	5054
902	5198	5991	5618	5609
905	5491	6073	5741	5748
907	5618	6155	5828	5840
910	5700	6353	5964	5978
913	5733	6654	6084	6117
918	5908	6894	6330	6351
924	6030	7124	6661	6634
928	6088	7336	6878	6823
933	6141	7666	7131	7058
934	6151	7738	7178	7105
938	6459	7758	7288	7232
940	6605	7768	7342	7295
943	6805	7786	7427	7390
945	6886	7804	7484	7453
948	6969	7850	7579	7547
953	7077	8055	7731	7705
958	7132	8177	7797	7778
963	7173	8282	7844	7830
