depth	min	max	median	mean
10	11	415	118	144
20	65	594	269	286
40	267	868	568	568
60	564	1068	867	853
80	1042	1251	1139	1144
100	1199	1989	1475	1506
120	1413	2457	1837	1864
140	1664	2913	2197	2221
160	1945	3322	2558	2579
180	2259	3729	2919	2939
200	2590	4119	3279	3299
220	2935	4500	3632	3656
240	3300	4873	3987	4016
260	3697	5238	4336	4373
280	4155	5615	4723	4760
300	4693	6425	5562	5564
320	5418	6998	6414	6361
340	5905	7616	6938	6897
360	6239	8209	7321	7301
380	6584	8755	7713	7710
390	6742	9023	7915	7916
400	6914	9278	8113	8118
410	7081	9532	8316	8319
420	7258	9777	8514	8521
