depth	min	max	median	mean
0	-32	-26	-29	-29
5	-23	201	35	50
15	-11	661	164	207
25	44	968	313	364
30	72	1066	400	444
40	116	1366	555	602
45	188	1423	636	681
55	267	1600	801	838
65	378	1795	959	996
75	477	1977	1131	1155
85	601	2153	1294	1314
95	720	2299	1464	1475
105	859	2465	1624	1633
115	987	2608	1789	1790
120	1032	2708	1869	1868
135	1265	2895	2116	2104
145	1439	3027	2277	2262
155	1588	3152	2438	2421
165	1774	3284	2598	2579
175	1967	3395	2763	2737
185	2173	3516	2916	2894
195	2376	3624	3070	3051
205	2629	3734	3215	3207
215	2920	3830	3355	3362
225	3185	3996	3533	3549
235	3323	4351	3741	3768
245	3474	4753	3961	4000
255	3586	5160	4203	4247
265	3736	5552	4442	4495
275	3860	5857	4701	4745
285	4035	6168	4949	4996
295	4199	6452	5218	5248
305	4403	6736	5468	5498
320	4665	7141	5847	5868
330	4921	7328	6109	6115
340	5091	7634	6361	6362
350	5354	7798	6615	6606
360	5554	8061	6870	6850
370	5855	8212	7124	7097
380	6052	8466	7382	7344
390	6400	8591	7630	7591
400	6632	8788	7891	7839
410	7050	8906	8130	8085
420	7296	9107	8381	8332
430	7909	9201	8588	8580
440	8307	9364	8819	8828
450	8477	9644	9022	9036
452.5	8499	9757	9068	9087
457.5	8549	10030	9158	9191
462.5	8616	10214	9253	9293
467.5	8688	10338	9354	9395
472.5	8742	10514	9452	9497
477.5	8783	10711	9545	9598
482.5	8851	10895	9643	9699
487.5	8917	11005	9747	9800
492.5	8973	11162	9842	9900
497.5	9023	11333	9937	10000
505	9127	11551	10081	10151
510	9187	11689	10183	10252
515	9246	11857	10281	10353
520	9293	12040	10375	10454
525	9387	12143	10477	10555
