depth	min	max	median	mean
180	-78	31	-19	-20
184	-55	66	7	7
190	-37	148	43	47
194	-29	209	66	74
196	-19	227	79	88
200	8	239	109	114
206	30	263	163	154
210	40	290	192	180
214	80	364	241	231
216	92	413	262	256
220	111	517	305	306
224	127	632	348	357
226	148	668	372	382
230	206	699	425	432
234	242	742	480	482
236	256	767	507	507
240	282	839	557	557
244	365	863	606	608
246	399	878	631	633
250	445	917	685	684
254	481	972	739	735
256	525	996	764	763
260	655	1033	817	823
264	734	1091	876	883
270	780	1241	960	973
274	834	1357	1039	1052
276	848	1444	1075	1092
280	873	1656	1142	1172
284	891	1885	1205	1252
290	961	2063	1323	1371
294	995	2190	1401	1451
300	1034	2447	1510	1571
