labid,age,error,depth,cc
Core top,-54,1,6,0
CAMS-135160,815,40,16,1
CAMS-137544,2055,30,28,1
CAMS-135155,2445,40,39.5,1
CAMS-135156,2730,40,49.5,1
CAMS-135157,3165,35,57,1
CAMS-135158,3260,35,59.5,1
CAMS-135159,3555,35,66,1
CAMS-135223,4890,35,96.5,1
