depth	min	max	median	mean
5	5	157	56	62
20	20	628	222	250
35	134	766	429	434
50	348	921	612	618
65	566	1092	794	804
85	769	1410	1037	1050
100	854	1714	1207	1227
115	984	1894	1382	1398
135	1168	2159	1620	1630
150	1330	2336	1793	1804
165	1505	2515	1964	1976
185	1801	2679	2180	2206
200	2037	2836	2316	2377
210	2303	3564	2928	2927
225	2901	4649	3736	3746
235	3593	4803	4308	4286
245	3954	5027	4650	4631
250	4068	5088	4728	4706
265	4338	5335	4930	4909
275	4495	5442	5031	5016
285	4656	5558	5128	5122
300	4856	5745	5271	5282
315	5106	6042	5562	5564
325	5304	6270	5752	5761
340	5530	6560	6081	6069
350	5897	6684	6290	6288
360	6035	7013	6500	6506
375	6244	7477	6784	6806
385	6410	7800	6973	7007
400	6606	8262	7264	7309
410	6837	8462	7457	7509
420	6972	8788	7658	7710
435	7448	9344	8389	8387
450	8398	9923	9121	9133
460	8894	10395	9649	9652
470	9453	11016	10250	10247
485	10073	12310	11089	11122
500	10726	12902	11997	11965
515	11478	13090	12414	12403
520	11597	13224	12590	12549
525	11845	13265	12670	12646
530	12070	13309	12753	12743
535	12244	13371	12847	12840
540	12351	13444	12948	12936
545	12492	13507	13022	13017
550	12604	13580	13099	13098
565	12845	13928	13331	13347
570	12914	14050	13414	13434
575	12968	14240	13493	13521
585	13080	14548	13669	13710
600	13221	15162	13952	14016
605	13308	15277	14057	14118
615	13421	15601	14261	14324
630	13616	16054	14563	14632
635	13674	16218	14667	14735
