depth	min	max	median	mean
0	-64	-58	-61	-61
3	-53	21	-12	-13
5	-47	76	20	18
8	-39	158	69	66
10	-33	212	102	98
13	57	222	146	144
15	117	228	176	174
18	192	245	220	220
20	208	279	253	250
23	228	287	264	263
25	237	308	271	272
28	250	351	281	284
30	257	380	287	293
33	284	404	317	322
35	290	425	336	341
38	296	474	365	370
40	299	512	383	390
43	358	532	425	430
45	394	549	451	457
48	442	583	489	497
50	462	616	515	524
53	525	687	584	592
55	537	767	633	637
58	549	915	695	705
60	555	1019	736	750
63	638	1041	803	815
65	669	1061	854	858
68	702	1105	930	922
70	726	1156	976	965
73	944	1208	1070	1070
75	1009	1290	1137	1139
78	1048	1523	1225	1243
80	1070	1704	1282	1312
83	1148	1937	1433	1462
85	1177	2188	1519	1561
86	1188	2332	1559	1611
