labid,age,error,depth,cc
Core top,-61,1,0,0
Ambrosia rise,220,10,18,0
WW-9341,185,30,24,1
Beta-353945,220,30,31,1
WW-9342,520,30,51,1
WW-9343,1180,30,74,1
