depth	min	max	median	mean
3	-60	-53	-56	-56
10	-32	-29	-31	-31
19	5	9	7	7
24	27	34	31	31
35	132	192	153	156
38	176	271	209	213
45	278	456	340	347
55	314	471	381	383
65	340	492	417	418
75	355	513	457	451
80	404	526	483	480
85	424	585	508	508
100	486	918	634	652
110	533	1127	738	763
125	623	1271	910	922
140	743	1388	1087	1082
150	817	1475	1203	1188
165	1074	1546	1368	1352
175	1274	1570	1429	1429
187	1368	1625	1494	1493
200	1470	1670	1537	1543
214	1540	1710	1596	1602
225	1555	1826	1639	1651
240	1580	38607	1694	5223
250	1605	43961	1727	7006
261	1630	51365	1762	9355
275	1685	55469	1815	11705
291	2219	56693	15724	20560
300	2777	57237	35870	33355
308	30111	57547	45591	44678
325	50966	58494	55242	55228
345	54234	59842	56067	56322
390	55538	62390	57891	58167
410	56025	63532	58710	58980
445	56991	65335	60184	60436
