depth	min	max	median	mean
1282	-44	58	6	7
1300	2	183	84	86
1300.000005	2	185	88	90
1320	115	1185	448	506
1340	333	1575	949	952
1350	570	1669	1175	1163
1355	642	1736	1300	1268
1360	696	1848	1415	1373
1365	955	1873	1506	1480
1370	1202	1907	1598	1586
1380	1565	2043	1797	1799
1400	1730	2872	2118	2168
1420	1937	3334	2504	2541
1440	2215	3699	2897	2911
1460	2498	4005	3283	3275
1480	2841	4305	3664	3636
1500	3266	4526	4038	3999
1520	4064	4757	4373	4380
1540	4368	5649	4869	4909
1560	4699	6141	5425	5424
1570	5076	6232	5694	5685
1580	5257	6442	5982	5946
1590	5930	6573	6258	6252
1600	6132	7056	6540	6559
1610	6363	7408	6862	6869
1620	6468	8034	7151	7179
1628	6739	8157	7426	7435
1640	6943	8526	7854	7817
1650	7615	8646	8139	8131
1660	8023	8878	8436	8445
1670	8430	9222	8737	8764
1680	8513	10021	9015	9082
1700	8808	10865	9630	9687
1720	9204	11500	10272	10295
1740	9729	11998	10911	10896
1760	10332	12399	11552	11505
1774	11033	12552	11970	11924
1790	11618	12803	12457	12371
