labID,	age,	error,	depth,	cc
Core top,	0,	1,	0,	0
Other dating methods,	30,	2,	25,	0
Other dating methods,	54,	2,	35,	0
Other dating methods,	68,	2,	39,	0
Other dating methods,	93,	2,	44,	0
Biostratigraphic_ pollen,	133,	1,	50,	0
Biostratigraphic_ pollen,	248,	2,	60,	0
