depth	min	max	median	mean
1	-31	-10	-24	-23
10	-25	172	24	38
20	-20	373	79	106
30	14	450	152	173
40	32	570	218	240
50	74	633	289	307
60	96	750	357	375
70	148	814	427	440
80	177	902	493	506
85	215	935	526	539
100	280	1064	626	639
110	345	1118	698	709
120	382	1201	770	778
130	449	1264	838	845
140	500	1349	907	913
150	576	1399	977	980
160	625	1478	1045	1048
170	699	1529	1115	1113
180	752	1589	1182	1179
190	835	1643	1254	1248
200	886	1720	1321	1318
210	977	1758	1389	1386
220	1037	1828	1462	1454
230	1129	1879	1531	1520
240	1182	1947	1597	1587
250	1289	1988	1665	1657
260	1351	2060	1735	1726
270	1460	2103	1801	1794
280	1528	2161	1875	1862
290	1656	2204	1934	1929
300	1736	2260	1999	1996
310	1798	2315	2058	2056
320	1846	2405	2110	2116
340	1930	2567	2221	2231
360	2020	2707	2336	2344
420	2296	3124	2685	2686
440	2400	3239	2799	2803
460	2498	3358	2916	2917
480	2584	3469	3031	3031
490	2642	3520	3088	3087
500	2687	3583	3146	3143
510	2746	3637	3204	3199
520	2792	3691	3263	3256
530	2855	3744	3318	3313
540	2902	3819	3374	3371
550	2970	3859	3429	3428
560	3015	3926	3488	3486
570	3072	3968	3543	3541
590	3158	4089	3649	3647
