labid,age,error,depth,cc
GaK-5062,870,60,3.75,1
GaK-5060,2960,100,61.25,1
GaK-5059,3340,120,102.5,1
GaK-5057,4520,110,225,1
GSC-1781,4690,140,287.5,1
