depth	min	max	median	mean
10	5	1351	526	572
18.25	351	1670	1068	1055
23.25	639	1810	1387	1343
28.25	1331	1935	1654	1646
33.25	1727	2246	1924	1942
38.25	1843	2689	2183	2209
43.25	1988	2944	2458	2459
48.25	2282	3094	2743	2731
53.25	2790	3254	2997	3004
58.25	2943	3478	3207	3209
63.25	3082	3647	3389	3383
68.25	3380	3770	3545	3549
74	3531	4211	3747	3779
78.75	3623	4525	3947	3981
83.25	3720	4751	4139	4163
88.25	3860	4930	4353	4364
93.25	4004	5123	4570	4569
98.25	4197	5270	4777	4767
103.5	4448	5385	5004	4978
108.25	4738	5492	5188	5169
116.75	5429	5905	5669	5668
121.75	5591	6364	5924	5941
126.75	5786	6590	6167	6172
131.75	6034	6782	6397	6404
136.75	6221	7125	6636	6651
141.75	6370	7708	6859	6908
150.75	6588	8563	7292	7365
