depth	min	max	median	mean
344	9795	11283	10561	10545
352	10154	11404	10699	10701
360	10425	11554	10876	10877
364	10646	11685	11037	11035
368	10741	11843	11170	11194
372	10801	12164	11299	11352
376	10950	12436	11492	11548
384	11197	12879	12004	12013
388	11264	13264	12231	12245
392	11560	13428	12468	12479
396	11843	13519	12721	12713
398	11950	13576	12858	12830
404	12185	13865	13242	13182
408	12601	13908	13393	13354
412	12965	13972	13548	13527
416	13218	14068	13723	13699
420	13359	14247	13861	13843
424	13427	14319	13916	13902
428	13481	14415	13964	13961
432	13530	14536	14014	14021
436	13586	14625	14067	14079
442	13687	14706	14148	14167
446	13741	14779	14199	14225
450	13794	14870	14253	14287
454	13860	14960	14324	14361
458	13902	15086	14397	14434
462	13934	15243	14468	14508
466	13985	15367	14541	14585
470	14041	15471	14623	14665
474	14082	15607	14708	14745
478	14122	15768	14785	14826
