depth	min	max	median	mean
1.5	598	1007	809	804
2.5	1005	1650	1351	1334
5.5	2201	3319	2745	2730
10	2850	4198	3299	3373
15	3026	4764	3782	3816
22	3663	5133	4393	4383
30	4621	5667	4977	5019
40	4929	6129	5457	5468
50	5591	6537	5860	5907
60	5772	6749	6067	6113
70	6001	6916	6253	6300
80	6165	7237	6532	6576
90	6397	7603	6866	6899
100	6728	7956	7185	7219
110	7692	8897	8286	8283
120	8465	11144	9273	9411
130	8897	12884	10275	10431
150	10046	15821	12280	12450
