"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
300,294,"Bondi Section",697,"Radiocarbon",13150,20,13240,13130,12950,13350,200,1
300,294,"Bondi Section",698,"Radiocarbon",13225,95,13240,13130,12825,13625,400,1
