"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1705,1649,"Marion Lake",4597,"Core top",0,0,13060,50,-20,20,20,0
1705,1649,"Marion Lake",4598,"Radiocarbon",520,22.5,13060,50,290,750,230,1
1705,1649,"Marion Lake",4599,"Radiocarbon",890,50,13060,50,710,1070,180,1
1705,1649,"Marion Lake",4600,"Radiocarbon",2140,182.5,13060,50,1890,2390,250,1
1705,1649,"Marion Lake",4601,"Radiocarbon",4035,332.5,13060,50,3825,4245,210,1
1705,1649,"Marion Lake",4602,"Radiocarbon",4860,452.5,13060,50,4650,5070,210,1
1705,1649,"Marion Lake",4603,"Tephra",6850,600,13060,50,6700,7000,150,0
1705,1649,"Marion Lake",4604,"Radiocarbon",7645,702.5,13060,50,6965,8325,680,1
1705,1649,"Marion Lake",4605,"Radiocarbon",12350,863.5,13060,50,11970,12730,380,1
