labID,	age,	error,	depth,	cc
Core top,	-45,	1,	0,	0
Lead-210,	-10,	5,	4,	0
Lead-210,	50,	5,	6,	0
Beta-110298,	1500,	40,	31,	1
Beta-110299,	2460,	40,	51,	1
Beta-110300,	3560,	40,	73,	1
