labid,age,error,depth,cc
unassigned,870,55,7.5,1
unassigned,2700,60,55,1
unassigned,4060,70,80,1
unassigned,6200,80,113,1
unassigned,8670,185,132.5,1
unassigned,8960,215,140,1
