depth	min	max	median	mean
1	-49	-46	-47	-47
2	-41	-39	-40	-40
4	-26	-24	-25	-25
6	-11	-9	-10	-10
8	3	6	4	4
10	17	21	19	19
12	31	36	34	34
14	45	52	48	48
16	59	67	63	63
18	74	82	78	78
20	88	98	93	93
22	97	114	107	107
24	101	133	122	121
26	106	152	136	135
28	111	171	151	149
30	116	190	166	163
31	118	200	173	170
31.000005	118	243	180	179
32	120	248	188	186
34	125	257	205	200
36	130	267	221	215
38	134	278	237	229
40	139	291	253	243
44	224	361	300	298
48	289	443	345	354
52	319	529	399	409
56	339	616	455	464
60	357	706	510	519
64	424	715	548	557
68	486	727	588	594
72	531	748	627	631
76	559	770	666	669
80	583	804	703	706
84	634	839	741	742
88	676	886	779	779
92	694	944	816	815
96	707	1011	851	852
100	717	1084	887	888
104	801	1101	930	934
108	875	1129	972	980
112	929	1163	1018	1026
120	982	1308	1108	1118
128	1053	1379	1206	1209
136	1089	1506	1302	1301
144	1193	1611	1391	1393
152	1338	1650	1485	1487
160	1424	1721	1578	1580
168	1513	1864	1695	1694
176	1563	2064	1807	1807
184	1682	2196	1916	1921
192	1849	2243	2025	2033
200	1957	2329	2135	2146
208	2043	2686	2290	2306
216	2082	3155	2413	2466
