labid,age,error,depth,cc
Core top,-49,1,0,0
unassigned,-39.7,0.46943995,2,0
unassigned,-26.1,0.579352214,4,0
unassigned,-10.9,0.740897248,6,0
unassigned,4.7,0.979360812,8,0
unassigned,17.5,1.216494457,10,0
unassigned,37.5,1.698423129,12,0
unassigned,68.8,2.453480013,14,0
European settlement horizon,250,50,31,0
AA 37217,457,63,49,1
AA 37218,760,39,79,1
AA 37219,1126,40,113,1
AA 39356,1673,45,159,1
AA 39357,2142,49,199,1
