depth	min	max	median	mean
2	-52	59	2	2
10	33	264	138	140
30	190	1122	518	553
50	443	1737	962	997
70	757	2201	1438	1447
90	1119	2640	1894	1890
110	1609	2988	2357	2338
125	2051	3219	2686	2672
132	2319	3317	2831	2828
142	2565	3510	3050	3047
150	2683	3780	3214	3219
165	2925	4171	3518	3528
177	3141	4420	3769	3774
190	3387	4685	4048	4045
200	3573	4882	4261	4253
210	3783	5036	4473	4460
227	4223	5306	4834	4815
236	4387	5427	4974	4957
250	4576	5696	5170	5161
270	4814	6036	5435	5433
290	5087	6331	5702	5705
310	5367	6599	5981	5979
320	5508	6735	6114	6117
330	5650	6869	6253	6254
340	5824	6989	6388	6391
350	5988	7116	6522	6528
360	6147	7243	6652	6662
370	6319	7409	6814	6827
380	6445	7647	6983	7001
390	6569	7871	7159	7178
400	6713	8069	7341	7356
410	6855	8298	7520	7535
420	6992	8499	7705	7714
430	7161	8670	7884	7892
445	7409	8935	8156	8160
465	7745	9279	8524	8519
485	8145	9596	8882	8875
495	8339	9738	9062	9053
505	8606	9866	9235	9233
515	8844	10024	9411	9415
535	9306	10431	9825	9838
545	9483	10806	10063	10085
555	9659	11071	10319	10332
564	9889	11267	10548	10558
576	10184	11550	10854	10859
584	10397	11719	11058	11057
595	10749	11954	11344	11346
600	10841	12117	11479	11481
610	11090	12400	11754	11753
620	11281	12757	12019	12015
626	11392	12931	12166	12160
