depth	min	max	median	mean
0	-151	49	-43	-45
20	-54	671	153	195
40	40	1059	403	443
60	149	1424	644	685
80	330	1704	898	931
100	488	1945	1154	1172
120	689	2192	1407	1415
140	908	2393	1656	1650
160	1117	2587	1896	1886
180	1348	2796	2147	2126
200	1673	2955	2396	2372
220	1983	3106	2643	2615
240	2320	3268	2878	2857
260	2816	3412	3099	3105
280	2989	3985	3384	3409
300	3145	4523	3696	3732
320	3404	4851	4057	4076
340	3655	5125	4416	4409
360	3913	5390	4760	4735
380	4378	5556	5108	5065
400	5043	5733	5417	5404
420	5412	6294	5732	5765
440	5628	6792	6106	6137
460	5840	7125	6502	6495
480	6131	7408	6901	6868
500	6775	7557	7260	7234
510	7044	7655	7417	7403
520	7186	7785	7529	7518
540	7419	8071	7746	7743
560	7783	8485	8070	8087
580	7961	9380	8524	8567
600	8218	9981	9020	9049
620	8651	10260	9539	9520
640	9228	10512	10033	9989
660	10180	10911	10481	10496
680	10450	12033	11023	11082
700	10742	12630	11649	11658
720	11126	13146	12270	12228
740	12065	13413	12859	12827
745	12430	13464	12988	12973
750	12650	13604	13131	13119
755	12742	13711	13233	13225
760	12793	13935	13322	13332
780	13020	14639	13702	13739
800	13372	15059	14123	14145
810	13497	15330	14348	14350
816	13930	15484	14701	14693
818	14005	15567	14820	14808
820	14054	15658	14951	14922
824	14130	15970	15175	15151
828	14563	16217	15592	15554
830	14674	16439	15843	15785
835	14925	17779	16339	16361
838	15021	18727	16619	16707
840	15066	19384	16807	16938
842	15149	19490	16910	17041
843	15188	19536	16963	17092
848	15369	19906	17227	17349
