depth	min	max	median	mean
4	-46	41	-23	-17
7	-45	107	-6	5
11	-44	194	17	33
15	-44	281	40	62
19	-43	368	63	91
21	-36	392	76	105
23	-29	398	92	119
25	-25	405	110	133
31	-15	432	166	175
35	-10	454	197	203
39	-5	493	226	231
43	29	510	257	261
51	72	528	330	322
59	98	576	407	382
67	251	595	460	445
71	335	601	484	477
77	455	612	520	524
83	505	637	549	558
87	513	655	564	572
91	518	679	580	586
95	522	713	595	600
99	525	752	608	614
103	535	768	621	627
107	543	776	635	640
111	549	788	650	654
119	557	828	677	680
129	589	848	709	712
151	679	890	774	783
155	696	894	787	796
161	719	910	808	816
165	737	928	829	835
167	742	940	841	844
171	749	970	865	862
175	755	1003	885	880
181	768	1058	909	907
185	798	1065	926	926
191	826	1080	954	953
195	838	1096	973	972
201	864	1127	1000	1000
205	916	1139	1017	1020
211	974	1165	1049	1050
215	989	1179	1066	1070
219	997	1211	1085	1091
221	1008	1223	1095	1101
225	1043	1232	1115	1121
227	1056	1239	1126	1131
229	1066	1252	1136	1141
233	1074	1286	1154	1161
237	1079	1334	1172	1182
259	1120	1480	1276	1283
261	1130	1493	1285	1292
263	1142	1500	1293	1301
271	1172	1534	1332	1338
283	1224	1616	1389	1395
287	1260	1634	1408	1415
291	1290	1656	1429	1436
295	1307	1676	1452	1456
307	1367	1812	1547	1557
319	1396	2136	1653	1686
327	1461	2215	1745	1771
335	1493	2306	1839	1855
351	1620	2455	2027	2030
353	1631	2471	2054	2052
355	1641	2495	2080	2075
357	1647	2520	2104	2097
365	1760	2587	2188	2183
369	1813	2602	2231	2226
377	1876	2648	2322	2311
389	2151	2715	2461	2465
395	2214	2829	2542	2546
411	2370	3556	2793	2836
419	2405	4140	2900	2997
427	2485	4392	3058	3157
439	2551	4930	3273	3395
447	2653	5150	3441	3555
