depth	min	max	median	mean
0.5	-68	-38	-52	-52
9.5	-51	112	2	9
12.5	-37	134	20	28
16.5	-24	163	47	53
19.5	-17	192	65	71
26.5	3	225	94	99
26.50001	11	228	96	102
29.5	21	243	110	116
41.5	158	482	323	322
47.5	275	516	432	423
53.5	389	616	540	531
59.5	471	806	645	643
65.5	645	857	745	746
71.5	748	920	832	835
77.5	783	977	880	881
89.5	860	1085	968	969
95.5	959	1145	1036	1032
101.5	1000	1241	1097	1103
107.5	1042	1342	1189	1190
119.5	1197	1489	1370	1364
125.5	1374	1535	1459	1459
134.5	1465	1720	1589	1589
144.5	1600	1854	1714	1718
149.5	1672	1910	1780	1783
155.5	1745	2000	1860	1862
161.5	1782	2145	1932	1940
167.5	1828	2234	2009	2014
173.5	1892	2330	2082	2088
