depth	min	max	median	mean
580	-220	336	32	39
590	-23	586	303	297
601	121	1003	592	582
610	606	1085	840	840
620	862	1426	1122	1127
630	1044	1708	1385	1381
640	1123	2170	1634	1636
650	1555	2250	1877	1884
660	1819	2470	2130	2133
670	2019	2869	2427	2434
680	2104	3492	2707	2734
690	2440	3635	3038	3038
700	2602	3944	3372	3341
710	3110	4060	3618	3610
720	3354	4362	3885	3879
730	3512	4531	4040	4037
740	3610	4821	4182	4194
750	3775	4952	4348	4350
760	3878	5163	4502	4506
770	4063	5264	4664	4663
775	4122	5338	4748	4741
780	4171	5436	4827	4819
785	4287	5480	4902	4897
790	4379	5529	4983	4974
795	4451	5600	5063	5052
800	4505	5692	5144	5130
805	4674	5732	5213	5208
810	4806	5777	5285	5287
815	4899	5836	5360	5365
820	4961	5924	5439	5444
825	5105	5990	5543	5554
830	5211	6104	5657	5664
840	5346	6508	5866	5884
850	5580	6667	6118	6118
860	5700	6950	6362	6352
870	6114	7053	6585	6584
880	6331	7241	6824	6816
890	6548	7491	7036	7033
897	6629	7855	7165	7185
