labid,age,error,depth,cc
Core top,0,100,580,0
Q-2185,1070,65,615,1
Q-2186,2145,95,660,1
Q-2187,3580,140,715,1
Q-2188,4760,140,825,1
GSC-3238,6120,140,885,1
