labid,age,error,depth,cc
CAMS113558,1240,70,11,1
CAMS116226,3490,35,25,1
CAMS105876,4930,90,31.5,1
CAMS112145,4560,120,32.5,1
CAMS113559,4760,70,43,1
CAMS116227,5960,60,51.5,1
CAMS106159,9585,40,86.5,1
CAMS114331,10180,120,127,1
CAMS114332,11800,120,168,1
CAMS114333,11570,300,184,1
Core top,-53,1,0,0
