labID,	age,	error,	depth,	cc
1,	-57,	2,	0,	0
2,	-14,	10,	225,	0
3,	564,	1,	539.5,	0
4,	867,	1,	630.5,	0
5,	1051,	1,	729,	0
6,	1422,	1,	856.5,	0
7,	1791,	1,	952.5,	0
