labID,	age,	error,	depth,	cc
Core top,	-30,	1,	0,	0
Biostratigraphic_ pollen,	100,	30,	16,	0
Tephra,	500,	100,	198.5,	0
Tephra,	2750,	250,	253,	0
QL-1594,	5310,	40,	365,	1
Tephra,	6850,	150,	500.5,	0
QL-1595,	8220,	40,	565,	1
QL-1596,	9340,	40,	631,	1
QL-1597,	10730,	80,	685,	1
Tephra,	12500,	600,	790.5,	0
QL-1637,	14160,	220,	875,	1
Other dating methods,	14645,	235,	935,	0
Other dating methods,	15065,	665,	1158,	0
QL-1599,	17300,	350,	1335,	1
QL-1600,	20200,	400,	1545,	1
