depth	min	max	median	mean
0	-33	-27	-30	-30
4	-21	19	0	-1
12	-1	115	59	58
16	8	164	88	87
20	18	212	118	117
25	43	287	156	158
30	57	400	188	198
35	68	524	220	239
40	76	649	251	280
45	106	688	296	322
50	125	760	339	365
70	205	1041	497	528
90	274	1267	660	690
110	363	1509	828	852
130	453	1751	983	1012
155	555	2047	1195	1219
170	621	2230	1322	1345
190	711	2491	1485	1510
210	992	2770	1805	1819
230	1562	3060	2274	2285
255	2247	3539	2867	2876
270	2576	4065	3285	3296
290	3009	4944	3897	3920
310	3466	5425	4557	4526
330	4086	5788	5164	5100
350	5158	6053	5732	5696
370	5948	6286	6097	6103
390	6045	6642	6277	6291
410	6152	6958	6446	6473
430	6273	7239	6620	6655
450	6405	7481	6788	6829
470	6559	7693	6949	7001
490	6728	7923	7115	7175
510	6969	8262	7491	7533
530	7448	8808	8160	8155
550	8320	9146	8812	8786
570	9076	9524	9287	9289
590	9290	10144	9698	9705
610	9634	10468	10097	10084
630	10322	10718	10529	10532
650	10644	11640	11109	11117
660	10729	12346	11404	11443
670	11050	12470	11758	11759
675	11149	12559	11926	11917
685	11301	12746	12142	12136
690	11357	12818	12214	12198
695	11407	12908	12275	12259
700	11444	13018	12334	12321
720	11626	13242	12540	12520
740	11830	13471	12736	12717
760	12073	13658	12938	12917
775	12259	13799	13084	13068
785	12375	13900	13193	13175
800	12554	14073	13357	13345
820	12806	14328	13594	13588
840	13077	14541	13839	13830
860	13367	14757	14080	14074
880	13668	14978	14306	14305
900	13895	15148	14481	14491
920	14124	15334	14661	14677
940	14354	15545	14858	14880
960	14522	15881	15091	15123
980	14681	16233	15330	15368
1000	14861	16590	15579	15620
1020	15058	16894	15827	15861
1040	15218	17172	16068	16105
1060	15407	17476	16303	16341
1080	15626	17744	16543	16583
1100	15812	18041	16779	16824
1120	16021	18294	17042	17073
1140	16241	18545	17290	17312
1150	16380	18666	17413	17439
1160	16472	18820	17538	17567
1170	16625	18975	17714	17739
1180	16729	19193	17889	17911
1190	16906	19321	18060	18077
1200	17022	19491	18241	18244
1210	17217	19632	18410	18414
1220	17334	19818	18584	18585
1230	17542	19932	18762	18757
1240	17698	20108	18933	18930
1250	17910	20247	19111	19100
1260	18041	20417	19287	19270
1270	18257	20551	19461	19437
1280	18385	20728	19637	19603
1320	19188	21266	20335	20297
1340	19548	21565	20654	20615
1350	19683	21705	20783	20752
1360	19769	21906	20910	20888
1370	19905	22020	21051	21026
1380	19997	22206	21189	21165
1390	20131	22330	21319	21301
1400	20213	22531	21456	21437
1410	20356	22653	21594	21573
1420	20437	22856	21729	21709
1430	20588	22974	21875	21845
1450	20799	23273	22148	22116
1460	20895	23442	22281	22251
1470	21018	23541	22418	22384
1490	21248	23774	22692	22651
1500	21321	23960	22821	22784
1510	21466	24070	22962	22921
1520	21601	24205	23091	23058
1530	21742	24324	23227	23194
1540	21862	24472	23353	23331
