labid,age,error,depth,cc
Lead-210,-29,2,6,0
Lead-210,-25,2,12,0
Lead-210,-20,2,18,0
Lead-210,-13,3,24,0
Lead-210,-5,4,30,0
Lead-210,4,3,36,0
Lead-210,19,9,42,0
Lead-210,34,14,48,0
Lead-210,55,27,54,0
Lead-210,88,75,60,0
Lead-210,125,243,66,0
Lead-210,158,666,72,0
