depth	min	max	median	mean
28	9275	11755	10617	10588
37	9664	11868	10782	10771
47	9917	12044	10973	10973
62	10582	12247	11223	11274
70	10816	12390	11409	11460
78	11029	12510	11715	11722
82	11099	12599	11857	11853
86	11153	12746	11992	11984
90	11302	12869	12120	12116
94	11536	12919	12252	12248
102	11851	13057	12527	12512
110	12067	13278	12792	12773
126	12517	14008	13258	13273
130	12628	14202	13367	13391
142	12931	14550	13713	13723
150	13091	14859	13930	13945
166	13448	15232	14412	14388
182	13954	15519	14885	14834
198	14299	15916	15302	15233
214	14539	16547	15614	15586
230	14758	17135	15902	15912
260	15191	18011	16485	16517
292	15661	18930	17107	17157
332	16284	19963	17903	17964
358	16694	20641	18420	18489
