labid,age,error,depth,cc
Core top,-60,1,0,0
D-AMS 001306,972,24,49.5,1
D-AMS 001307,1765,22,105,1
D-AMS 001308,2350,23,138.5,1
D-AMS 001303,3733,26,209,1
D-AMS 001304,5701,31,331,1
D-AMS 001305,6019,29,348,1
