labid,age,error,depth,cc
Core top,-36,38,0,0
Tephra,560,20,65,0
Tephra,1200,40,72,0
Tephra,1730,30,135,0
Tephra,7627,150,349,0
Tephra,6990,300,363,0
Tephra,7270,80,445,0
Beta-21036,1950,110,65,1
AA-2517,2060,75,145,1
AA-6837,3730,60,202.5,1
A-6267,4605,60,202.5,1
AA-2518,12260,120,370,1
AA-2519,7485,120,455,1
AA-2520,8990,105,605,1
AA-5802,9450,95,657.5,1
AA-4692,10765,105,715,1
