"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
3612,2260,"San Agustin Plains",8340,"Core top",0,0,12660,0,-30,30,30,0
3612,2260,"San Agustin Plains",8341,"Radiocarbon",8735,92.5,12660,0,8215,9255,520,1
