labid,age,error,depth,cc
MAG-1402,3575,90,5.5,1
MAG-1401,4320,20,87.5,1
MAG-1394,5205,70,112.5,1
MAG-1393,5290,40,162.5,1
MAG-1392,5560,50,192.5,1
MAG-1391,9735,290,224.5,1
Beta-47006,10750,120,233,1
Core top,-41,1,0,0
