labid,age,error,depth,cc
Core top,-40,42,0,0
unassigned,3700,90,160,1
unassigned,5130,70,250,1
unassigned,7785,95,360,1
unassigned,8700,90,382,1
unassigned,9060,80,420,1
unassigned,10825,130,470,1
unassigned,13810,150,600,1
unassigned,16590,440,710,1
unassigned,21030,340,760,1
unassigned,23500,200,900,1
