"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
2903,2806,"Van Nostrand Lake",7288,"Core top",0,1,11000,0,-20,20,20,0
2903,2806,"Van Nostrand Lake",7292,"Radiocarbon",9750,935,11000,0,9615,9885,135,1
