depth	min	max	median	mean
0	-32	-26	-29	-29
10	-11	661	171	214
20	7	1349	371	456
30	136	1619	636	698
40	201	2032	874	939
50	381	2213	1142	1184
60	479	2590	1393	1428
70	693	2775	1643	1666
80	825	3060	1888	1903
90	1074	3219	2149	2147
100	1229	3498	2402	2391
110	1541	3627	2647	2631
120	1711	3861	2901	2870
130	2072	3983	3148	3116
140	2273	4202	3407	3361
150	2750	4310	3636	3606
160	2996	4498	3891	3850
170	3606	4629	4108	4109
180	3876	4903	4360	4367
190	4051	5277	4609	4624
200	4149	5914	4831	4881
210	4357	6143	5102	5137
220	4456	6538	5360	5394
230	4707	6742	5631	5649
240	4833	7053	5883	5905
260	5257	7522	6407	6403
270	5567	7657	6673	6659
280	5726	7912	6951	6915
290	6086	8042	7205	7166
300	6303	8260	7474	7417
305	6543	8299	7593	7543
310	6751	8359	7718	7669
320	7002	8532	7986	7922
330	7647	8636	8193	8172
340	8077	8832	8419	8422
350	8264	9105	8615	8634
360	8338	9669	8785	8847
370	8476	9941	8994	9053
380	8543	10382	9185	9260
385	8630	10501	9289	9359
