"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
2345,2265,"Sierra Bacha 1",6373,"Radiocarbon",9970,9970,9980,9960,9670,10270,"Anderson 1995",NA,TRUE,220,-112.57639,29.77083,0,300,1
