"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
810,789,"Lac à la Fourche",2232,"Core top",0,0,9450,0,0,0,0,0
810,789,"Lac à la Fourche",2233,"Radiocarbon",9490,502,9450,0,9260,9720,230,1
