depth	min	max	median	mean
52	71	650	308	322
73	172	827	465	474
91	275	963	599	604
105	359	1070	702	704
126	490	1199	851	849
137	551	1263	933	927
153	688	1344	1047	1041
165	799	1407	1134	1126
177	903	1468	1217	1209
182	953	1494	1251	1245
189	1062	1520	1296	1295
195	1130	1556	1336	1338
202	1212	1607	1391	1393
210	1326	1687	1471	1472
222	1392	1855	1579	1591
235	1464	2009	1721	1727
248	1582	2151	1859	1860
273	1862	2327	2108	2107
288	1991	2417	2212	2222
301	2055	2503	2291	2297
316	2135	2558	2368	2365
325	2183	2595	2410	2405
338	2239	2643	2472	2464
350	2315	2678	2528	2518
369	2414	2743	2633	2616
385	2491	2914	2721	2713
400	2551	3083	2808	2811
413	2645	3155	2899	2900
426	2727	3256	2987	2990
434	2775	3301	3046	3045
455	2917	3429	3193	3187
478	3131	3554	3349	3342
503	3252	3857	3512	3524
526	3373	4085	3684	3697
548	3489	4279	3845	3857
559	3543	4376	3930	3938
583	3705	4564	4114	4120
604	3847	4721	4272	4276
626	4021	4875	4437	4439
669	4383	5139	4755	4757
699	4639	5308	4965	4982
725	4796	5634	5187	5198
734	4850	5730	5259	5269
757	5003	5971	5448	5458
781	5158	6195	5650	5659
813	5400	6448	5932	5933
838	5590	6662	6150	6145
865	5834	6869	6381	6371
908	6199	7151	6750	6729
933	6430	7295	6958	6932
954	6660	7410	7129	7105
985	7091	7554	7380	7365
1005	7441	7669	7544	7543
1030	7547	8167	7773	7796
1070	7796	8703	8188	8205
1090	7943	8902	8404	8408
1115	8164	9127	8668	8659
1153	8584	9411	9063	9044
1176	8868	9569	9292	9270
1197	9324	9770	9483	9492
1215	9492	10551	9765	9830
