depth	min	max	median	mean
1	-47	191	48	54
10	5	618	208	237
20	41	1193	374	441
30	156	1348	609	644
40	219	1664	814	847
50	415	1808	1030	1050
60	510	2046	1249	1253
70	777	2168	1451	1452
80	913	2379	1652	1652
90	1258	2476	1840	1851
100	1445	2654	2041	2050
110	1839	2878	2303	2324
120	1978	3459	2559	2599
130	2201	3743	2889	2907
140	2307	4301	3185	3216
150	2632	4512	3529	3537
160	2780	4877	3870	3858
170	3205	5038	4196	4173
180	3429	5318	4532	4488
190	4089	5430	4822	4801
200	4473	5647	5141	5115
210	4953	5857	5431	5408
220	5096	6367	5687	5702
230	5374	6514	5967	5961
240	5541	6849	6236	6220
250	6048	6930	6481	6481
260	6366	7128	6741	6742
265	6460	7247	6847	6849
270	6519	7469	6938	6955
275	6564	7750	7022	7062
280	6597	8061	7108	7169
290	6730	8350	7318	7374
