depth	min	max	median	mean
5	-60	142	39	40
20	20	345	188	186
40	196	598	351	362
85	439	1035	709	717
150	926	1516	1231	1228
200	1450	2296	1786	1808
250	2079	2960	2590	2568
300	2685	3701	3077	3102
315	2805	4026	3159	3207
348	3031	4795	3333	3433
373	3215	5296	3465	3606
398	3401	5937	3591	3786
477	3727	12554	3992	5001
497	3818	14157	4091	5314
522	3944	16132	4213	5709
552	4121	18464	4361	6199
567	4205	20260	4460	6525
597	4365	23771	4692	7215
633	4590	27532	4965	8065
657	4754	30390	5145	8630
675	4885	32297	5278	9048
706	5142	35569	5494	9767
732	5404	38511	5669	10365
762	5617	41880	5866	11096
782	5707	43950	5994	11562
802	5806	46059	6122	12031
821	5911	48159	6240	12485
837	6002	49837	6339	12877
897	6409	55058	6690	14318
952	6988	58304	7571	15610
1012	8181	61488	8547	17053
1042	8561	63095	9236	17848
1109	9922	66776	10682	19607
1153	10765	69021	11456	20666
1204	11449	71751	12258	21821
