"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1147,1113,"Indian Lake",3182,"Core top",0,200,9660,5110,-50,50,50,0
1147,1113,"Indian Lake",3183,"Radiocarbon",6560,732.5,9660,5110,6400,6720,160,1
1147,1113,"Indian Lake",3184,"Radiocarbon",7300,812.5,9660,5110,7140,7460,160,1
1147,1113,"Indian Lake",3185,"Radiocarbon",9140,885.5,9660,5110,8940,9340,200,1
