"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
2631,2541,"Taylor Lake",6970,"Core top",-45,0,4190,-50,-45,-45,0,0
2631,2541,"Taylor Lake",6972,"Radiocarbon",1130,70.5,4190,-50,1050,1210,80,1
2631,2541,"Taylor Lake",6973,"Radiocarbon",2435,159.5,4190,-50,2315,2555,120,1
2631,2541,"Taylor Lake",6974,"Radiocarbon",3145,241,4190,-50,3055,3235,90,1
2631,2541,"Taylor Lake",6975,"Radiocarbon",4160,338,4190,-50,4020,4300,140,1
