labID,	age,	error,	depth,	cc
Core top,	-30,	1,	335,	0
Biostratigraphic_ pollen,	200,	50,	390,	0
SI-4879,	2040,	80,	507.5,	1
SI-4880,	3545,	75,	617.5,	1
SI-4881,	4850,	90,	717.5,	1
SI-4882,	5310,	95,	812.5,	1
SI-4883,	5430,	95,	907.5,	1
SI-4884,	6460,	110,	977.5,	1
SI-4885,	8055,	100,	1072.5,	1
SI-4886,	9400,	120,	1157.5,	1
SI-4887,	10915,	100,	1247.5,	1
SI-4656,	12860,	325,	1305,	1
