depth	min	max	median	mean
335.5	-31	-23	-28	-28
355.5	-19	213	54	66
375	28	315	152	157
375.5	33	316	155	159
385.5	107	361	211	217
395.5	148	451	271	278
400	189	548	338	346
405.5	217	734	408	428
420	312	1168	605	641
440	478	1492	921	936
460	733	1782	1253	1253
480	1075	2024	1584	1574
500	1538	2226	1882	1880
520	1890	2590	2202	2213
540	2080	3125	2524	2544
560	2326	3448	2864	2872
580	2625	3706	3212	3201
600	3066	3924	3552	3536
620	3600	4153	3866	3869
640	3796	4706	4162	4188
660	4010	5060	4489	4501
680	4264	5321	4820	4812
700	4628	5511	5151	5124
720	4962	5673	5415	5395
740	5120	5836	5562	5538
760	5270	5971	5687	5669
780	5453	6078	5817	5803
800	5630	6187	5942	5934
820	5772	6301	6060	6056
840	5865	6459	6156	6160
860	5965	6602	6255	6263
880	6065	6747	6356	6367
900	6176	6887	6461	6477
920	6324	7047	6625	6639
940	6513	7285	6891	6892
960	6794	7471	7149	7144
980	7128	7687	7421	7420
1000	7345	8296	7727	7753
1020	7575	8668	8064	8081
1040	7874	8964	8416	8415
1060	8295	9197	8748	8750
1080	8740	9527	9114	9117
1100	8972	10202	9513	9533
1120	9305	10605	9937	9940
1140	9775	10903	10342	10341
1160	10349	11198	10736	10760
1180	10631	11980	11216	11240
1200	10981	12458	11707	11709
1220	11469	12772	12202	12180
1240	12233	13017	12693	12675
1260	12877	13703	13222	13238
1280	13158	14801	13765	13823
1310	13696	15786	14572	14633
