"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
13069,8572,"Elevenses Lake",80793,"Radiocarbon",445,51,2040,-50,410,480,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,35,1,1
13069,8572,"Elevenses Lake",80794,"Radiocarbon",950,70.5,2040,-50,920,980,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,30,1,1
13069,8572,"Elevenses Lake",80795,"Radiocarbon",1100,95,2040,-50,1075,1125,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,25,1,1
13069,8572,"Elevenses Lake",80796,"Radiocarbon",1580,125.5,2040,-50,1550,1610,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,30,1,1
13069,8572,"Elevenses Lake",80797,"Radiocarbon",1910,152,2040,-50,1875,1945,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,35,1,1
13069,8572,"Elevenses Lake",80798,"Radiocarbon",2420,205.5,2040,-50,2385,2455,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,35,1,1
13069,8572,"Elevenses Lake",80799,"Radiocarbon",3075,272,2040,-50,3040,3110,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,35,1,1
13069,8572,"Elevenses Lake",80800,"Radiocarbon",3410,300.5,2040,-50,3380,3440,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,30,1,1
13069,8572,"Elevenses Lake",80801,"Pre-EuroAmerican settlement horizon",43,26.5,2040,-50,-7,93,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,50,0,1
13069,8572,"Elevenses Lake",80802,"Core top",-55,0,2040,-50,-60,-50,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon settings file:
0 #d.min
300.5 #d.max
1 #d.by
1 #depths.file
 #slump
3.02 15 #acc.mean
0.53 0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #boundary
26.5 #hiatus.depths
10 #hiatus.max
10 #hiatus.max
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #delta.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Model run by Allison Stegner. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,355,-91.497,-91.49,5,0,1
