labid,age,error,depth,cc
Core top,-30,12,663,0
Biostratigraphic_ pollen,90,20,694,0
Biostratigraphic_ pollen,130,30,744,0
A-7051,690,100,762,1
Beta-62679,1710,60,790,1
A-7052,3225,55,812,1
A-7053,3535,115,862,1
A-7054,4280,75,922,1
A-7055,5715,90,982,1
A-7056,6560,170,1032,1
A-7057,8225,210,1080,1
A-7058,9175,230,1110,1
