depth	min	max	median	mean
663	-67	1	-32	-32
667	-54	15	-18	-18
671	-48	38	-4	-4
675	-44	67	8	9
679	-34	91	21	23
683	-12	96	35	37
688	5	104	55	55
692	15	117	71	70
696	23	129	81	79
700	30	144	88	88
705	35	171	97	98
709	40	193	103	107
714	50	208	113	117
718	55	225	120	125
726	67	259	134	141
732	77	275	145	153
736	81	292	152	161
740	99	313	164	175
744	115	346	184	195
748	123	396	202	216
752	129	447	219	237
754	179	483	267	284
758	286	614	448	451
762	339	870	619	619
766	387	1138	785	787
770	469	1302	919	916
774	558	1358	1018	1007
778	630	1453	1112	1098
782	683	1608	1200	1189
786	1072	1690	1386	1387
790	1419	1843	1617	1621
794	1514	2298	1836	1855
798	1560	2847	2053	2090
802	2071	3000	2435	2458
806	2543	3173	2815	2827
810	2923	3385	3208	3196
814	3165	3675	3504	3482
818	3214	3719	3534	3516
822	3253	3784	3560	3551
826	3282	3872	3585	3586
830	3320	3931	3615	3621
834	3363	3962	3652	3656
838	3395	4004	3685	3691
842	3418	4064	3717	3727
846	3470	4104	3751	3763
850	3516	4137	3788	3799
858	3571	4242	3859	3872
862	3645	4282	3915	3929
866	3683	4345	3974	3986
870	3704	4444	4031	4042
874	3739	4555	4083	4101
878	3790	4598	4151	4164
882	3826	4654	4221	4226
886	3849	4766	4285	4289
890	3918	4841	4346	4352
894	3990	4871	4410	4414
898	4038	4922	4478	4476
902	4070	5006	4542	4537
906	4182	5056	4599	4599
910	4292	5088	4656	4661
914	4360	5131	4718	4723
918	4403	5204	4787	4785
922	4583	5266	4876	4892
926	4640	5420	4981	4998
930	4669	5664	5072	5104
934	4734	5908	5167	5212
938	4821	5971	5295	5323
942	4870	6065	5423	5434
946	4904	6226	5533	5544
950	4990	6349	5638	5653
954	5095	6386	5759	5759
958	5164	6431	5892	5864
962	5210	6514	6020	5970
966	5440	6568	6114	6081
970	5721	6593	6208	6194
974	5948	6634	6312	6307
978	6090	6728	6424	6420
982	6258	6774	6501	6504
986	6319	6889	6587	6589
990	6344	7086	6659	6673
994	6384	7273	6726	6754
998	6447	7310	6806	6825
1002	6486	7368	6887	6896
1006	6511	7467	6959	6967
1010	6585	7554	7030	7039
1014	6664	7594	7107	7111
1018	6714	7646	7190	7183
1022	6748	7741	7265	7255
1026	6927	7805	7344	7347
1030	7060	7875	7441	7446
1034	7127	7990	7540	7545
1038	7175	8195	7624	7643
1042	7304	8313	7767	7779
1046	7360	8523	7900	7915
1050	7402	8813	8018	8051
1054	7485	9089	8142	8189
1058	7635	9147	8304	8333
1062	7720	9229	8485	8478
1066	7772	9360	8647	8622
1070	7988	9492	8790	8772
1074	8301	9557	8934	8927
1078	8503	9671	9091	9082
1082	8603	9870	9250	9237
1086	8770	10020	9396	9389
1090	8885	10177	9544	9541
1094	8952	10442	9685	9693
1098	9008	10762	9823	9845
1102	9315	10829	9977	10004
1106	9506	10952	10154	10164
1110	9601	11135	10318	10323
