labid,age,error,depth,cc
Core top,0,50,0,0
GSC-3212,1630,80,22.5,1
GSC-3209,2570,130,47.5,1
GSC-3196,3840,90,74.5,1
GSC-3172,5110,120,107.5,1
GSC-3162,6870,80,140,1
GSC-3067,9640,170,172.5,1
