labID,	age,	error,	depth,	cc
Core top,	0,	1,	0,	0
GX-5594,	1770,	115,	62.5,	1
GX-4966,	2395,	145,	95,	1
GX-5595,	2650,	140,	125,	1
GX-4968,	3685,	160,	295,	1
GX-5597,	3950,	150,	310,	1
