"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1862,1800,"Pass Lake",5273,"Core top",0,1,10000,0,-30,30,30,0
1862,1800,"Pass Lake",5274,"Radiocarbon",5070,200,10000,0,4880,5260,190,1
1862,1800,"Pass Lake",5275,"Radiocarbon, average of two or more dates",7310,215,10000,0,7090,7530,220,1
1862,1800,"Pass Lake",5275,"Radiocarbon, average of two or more dates",7310,215,10000,0,7090,7530,220,1
1862,1800,"Pass Lake",5276,"Radiocarbon",9200,245.5,10000,0,9060,9340,140,1
1862,1800,"Pass Lake",5277,"Deglaciation",10000,430,10000,0,9750,10250,250,0
