depth	min	max	median	mean
2	-49	-44	-47	-47
30	26	516	174	202
46	129	692	400	404
55	247	765	519	514
75	589	971	754	771
85	712	1212	934	941
97	859	1454	1137	1142
105	934	1578	1283	1273
115	1296	1672	1449	1458
124	1449	1894	1641	1648
135	1528	2378	1903	1916
145	1802	2502	2173	2167
150	1870	2642	2308	2292
155	2165	2714	2439	2441
160	2304	2885	2588	2590
165	2367	3209	2719	2738
170	2492	3270	2836	2848
175	2570	3364	2955	2958
180	2621	3517	3069	3068
185	2813	3553	3188	3187
190	2938	3601	3321	3307
195	3024	3700	3451	3426
200	3416	3754	3598	3594
205	3609	3933	3757	3761
210	3658	4321	3905	3928
215	3872	4384	4074	4089
217	3935	4422	4142	4153
220	4020	4519	4246	4249
222	4063	4612	4313	4313
225	4117	4763	4407	4409
230	4271	4900	4585	4582
235	4348	5118	4765	4755
240	4399	5416	4940	4928
245	4710	5457	5096	5092
250	4976	5515	5257	5256
255	5121	5651	5433	5420
260	5335	5920	5620	5622
265	5392	6352	5796	5823
270	5433	6822	5975	6025
275	5627	6904	6190	6216
280	5712	7018	6431	6407
285	5784	7222	6642	6598
290	6227	7255	6820	6794
295	6610	7298	7004	6991
305	6900	7461	7265	7241
315	7005	7660	7355	7349
325	7128	7759	7454	7452
335	7260	7877	7554	7557
345	7367	7998	7663	7665
358	7543	8180	7836	7843
365	7651	8273	7946	7950
375	7747	8461	8114	8111
385	7945	8558	8276	8268
395	8166	8683	8421	8421
405	8325	8831	8564	8570
412	8404	8898	8643	8646
425	8520	9083	8781	8788
445	8707	9278	9005	9005
465	8994	9454	9229	9226
485	9112	9631	9372	9368
505	9227	9797	9503	9504
515	9289	9875	9569	9572
525	9346	9957	9637	9641
545	9504	10094	9783	9785
565	9657	10238	9947	9945
585	9818	10383	10108	10101
605	10014	10548	10273	10277
625	10187	10815	10478	10488
645	10350	11038	10693	10695
