depth	min	max	median	mean
5	9026	11164	10192	10167
10	9138	11251	10294	10269
20	9367	11431	10498	10471
30	9593	11610	10702	10673
40	9826	11783	10904	10876
50	10055	11958	11104	11079
60	10283	12132	11307	11280
70	10514	12308	11509	11483
80	10748	12473	11710	11684
90	10982	12647	11911	11886
100	11216	12813	12116	12088
110	11506	13004	12352	12327
120	11784	13199	12593	12566
130	12076	13388	12832	12804
140	12391	13571	13069	13045
150	12689	13754	13308	13284
160	12961	13962	13535	13518
170	13148	14225	13729	13720
180	13328	14491	13929	13922
190	13498	14757	14128	14125
200	13667	15006	14328	14328
210	13833	15253	14529	14530
230	14192	15731	14933	14937
240	14360	15985	15135	15138
250	14524	16210	15335	15341
