depth	min	max	median	mean
900	8618	10045	9249	9249
920	9047	10643	9742	9771
940	9616	11152	10282	10310
945	9757	11287	10476	10488
960	10102	12017	11008	11022
970	10516	12232	11366	11373
975	10644	12404	11549	11549
980	10796	12583	11713	11714
985	10958	12670	11866	11862
990	11091	12792	12034	12010
995	11188	12963	12191	12158
1000	11350	13122	12340	12307
1005	11595	13188	12487	12458
1010	11767	13283	12642	12609
1015	11895	13432	12799	12759
1020	12021	13582	12940	12900
1025	12153	13727	13060	13028
1030	12268	13942	13172	13155
1035	12354	14199	13280	13282
1040	12468	14404	13391	13408
1045	12629	14508	13516	13533
1055	12849	14813	13760	13783
1060	12934	14969	13873	13899
1065	13019	15084	13978	14003
1070	13100	15231	14081	14107
1075	13166	15423	14177	14210
1080	13238	15607	14275	14313
1085	13321	15720	14373	14412
1090	13384	15848	14472	14512
