labid,age,error,depth,cc
Core top,-43,45,0,0
AA-35302,635,40,49.5,1
OS-18138,695,50,59.5,1
OS-18139,740,40,81.5,1
AA-35303,415,40,100.5,1
OS-18140,810,45,103,1
OS-18141,1550,50,125,1
OS-18142,1490,50,147,1
AA-35304,1560,45,201,1
AA-35305,2625,55,250,1
AA-3467,3245,70,294,1
