"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
527,513,"Crowsnest Lake",1596,"Core top",0,0,10860,120,-32,500,266,0
527,513,"Crowsnest Lake",1597,"Radiocarbon",6330,257,10860,120,5920,6740,410,1
527,513,"Crowsnest Lake",1598,"Radiocarbon",9040,505,10860,120,8930,9150,110,1
527,513,"Crowsnest Lake",1599,"Radiocarbon",10570,627.5,10860,120,10370,10770,200,1
